BuildingType,PrimaryPropertyType,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,ListOfAllPropertyUseTypes,LargestPropertyUseType,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,SiteEUIWN(kBtu/sf),buildingage,UsageCount,ParkingRatio,FloorDensity,DistanceToDowntown_km
NonResidential,Hotel,98109.0,7,MAGNOLIA / QUEEN ANNE,47.62562,-122.35121,1.0,5,111856,21273,"Hotel, Parking, Restaurant, Swimming Pool",Hotel,Parking,20000.0,Restaurant,4006.0,98.90000153,17,4,0.19018201973966528,4.4700328994421396e-05,2.591300616295634
NonResidential,Warehouse,98122.0,3,EAST,47.61818,-122.31728,1.0,4,132828,0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Unknown,31733.045428599267,Unknown,12311.108329416667,8.199999809,37,1,0.0,3.0114132562411538e-05,1.734559373716933
NonResidential,Warehouse,98106.0,1,DELRIDGE,47.53935,-122.34402,1.0,1,70400,0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,Office,12353.0,Unknown,12311.108329416667,200.6999969,55,2,0.0,1.4204545454545455e-05,7.486973376823315
NonResidential,Retail Store,98133.0,5,NORTHWEST,47.71417,-122.34256,1.0,1,101830,0,Retail Store,Retail Store,Unknown,31733.045428599267,Unknown,12311.108329416667,87.69999695,30,1,0.0,9.820288716488265e-06,12.031246903241428
NonResidential,University,98144.0,3,CENTRAL,47.5997,-122.30364,2.0,4,114000,0,College/University,College/University,Unknown,31733.045428599267,Unknown,12311.108329416667,66.40000153,51,1,0.0,3.508771929824561e-05,2.252868912260309
NonResidential,Warehouse,98053.0,1,SOUTHWEST,47.57311,-122.3601,1.0,1,152365,0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,Office,7858.0,Unknown,12311.108329416667,6.900000095,60,2,0.0,6.563187083647819e-06,4.236455279260669
NonResidential,Medical Office,98122.0,3,CENTRAL,47.60705,-122.30966,1.0,6,320946,0,"Laboratory, Medical Office",Medical Office,Laboratory,86298.0,Unknown,12311.108329416667,79.30000305,115,2,0.0,1.8694733693518535e-05,1.6849687309629438
NonResidential,Retail Store,98108.0,2,GREATER DUWAMISH,47.54862,-122.32272,1.0,1,74178,0,Retail Store,Retail Store,Unknown,31733.045428599267,Unknown,12311.108329416667,75.69999695,67,1,0.0,1.3481086036291083e-05,6.4411488543730995
NonResidential,Warehouse,98125.0,5,NORTH,47.70799,-122.30185,1.0,4,80360,0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Unknown,31733.045428599267,Unknown,12311.108329416667,9.399999619,38,1,0.0,4.977600796416127e-05,11.543061509100138
NonResidential,Supermarket / Grocery Store,98122.0,3,EAST,47.61318,-122.32122,1.0,3,119190,0,Supermarket/Grocery Store,Supermarket/Grocery Store,Unknown,31733.045428599267,Unknown,12311.108329416667,225.5,29,1,0.0,2.5169896803423107e-05,1.1258911814743748
NonResidential,Other,98134.0,2,GREATER DUWAMISH,47.59394,-122.32452,1.0,2,51856,0,"Automobile Dealership, Office",Automobile Dealership,Office,3753.0,Unknown,12311.108329416667,37.29999924,17,2,0.0,3.856834310398025e-05,1.4769768025867176
NonResidential,Mixed Use Property,98134.0,2,GREATER DUWAMISH,47.58718,-122.33467,1.0,3,66138,12586,"Manufacturing/Industrial Plant, Office, Parking, Retail Store",Office,Manufacturing/Industrial Plant,13884.0,Parking,13858.0,139.8000031,104,4,0.19029907163809007,4.535970244035199e-05,2.123688963052773
NonResidential,Large Office,98105.0,4,NORTHEAST,47.66181,-122.31231,1.0,3,113944,48510,Office,Office,Unknown,31733.045428599267,Unknown,12311.108329416667,273.2000122,65,1,0.42573544899248755,2.6328722881415432e-05,6.358867118862766
NonResidential,Low-Rise Multifamily,98103.0,4,LAKE UNION,47.64859,-122.33311,1.0,3,93079,36093,Multifamily Housing,Multifamily Housing,Unknown,31733.045428599267,Unknown,12311.108329416667,23.0,25,1,0.3877673803972969,3.2230685761557384e-05,4.714160600375663
NonResidential,Worship Facility,98115.0,4,NORTHEAST,47.67738,-122.28996,1.0,2,22220,0,Worship Facility,Worship Facility,Unknown,31733.045428599267,Unknown,12311.108329416667,40.09999847,68,1,0.0,9.000900090009e-05,8.521275888700806
NonResidential,Mixed Use Property,98108.0,2,GREATER DUWAMISH,47.54437,-122.30863,1.0,1,44700,0,"Non-Refrigerated Warehouse, Office, Other",Office,Other,14024.0,Non-Refrigerated Warehouse,10095.0,45.40000153,63,3,0.0,2.237136465324385e-05,7.0970276796564145
NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,47.54137,-122.33051,1.0,1,44100,0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Unknown,31733.045428599267,Unknown,12311.108329416667,42.29999924,49,1,0.0,2.2675736961451248e-05,7.209753800180777
NonResidential,Distribution Center,98108.0,2,GREATER DUWAMISH,47.54113,-122.32633,1.0,1,27800,0,Distribution Center,Distribution Center,Unknown,31733.045428599267,Unknown,12311.108329416667,48.09999847,60,1,0.0,3.597122302158273e-05,7.24838939843477
NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,47.55436,-122.33631,1.0,1,46340,0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Unknown,31733.045428599267,Unknown,12311.108329416667,55.29999924,24,1,0.0,2.1579628830384117e-05,5.772988011851936
Campus,Other,98155.0,2,GREATER DUWAMISH,47.54134,-122.30529,3.0,1,22800,0,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Unknown,31733.045428599267,Unknown,12311.108329416667,116.6999969,31,1,0.0,4.3859649122807014e-05,7.487277944421706
NonResidential,Small- and Mid-Sized Office,98122.0,3,CENTRAL,47.60191,-122.31438,1.0,3,38460,0,Office,Office,Unknown,31733.045428599267,Unknown,12311.108329416667,53.70000076,115,1,0.0,7.800312012480499e-05,1.4115709826878662
NonResidential,Worship Facility,98103.0,6,NORTHWEST,47.68576,-122.35481,1.0,2,21022,0,Worship Facility,Worship Facility,Unknown,31733.045428599267,Unknown,12311.108329416667,51.29999924,103,1,0.0,9.513842641042717e-05,9.008766815879607
NonResidential,Distribution Center,98118.0,2,GREATER DUWAMISH,47.51127,-122.281,1.0,1,48001,0,Distribution Center,Distribution Center,Unknown,31733.045428599267,Unknown,12311.108329416667,52.0,58,1,0.0,2.0832899314597614e-05,11.230605714632555
NonResidential,Warehouse,98118.0,2,GREATER DUWAMISH,47.51399,-122.27946,1.0,1,26380,0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,Office,2760.0,Unknown,12311.108329416667,20.0,46,2,0.0,3.7907505686125855e-05,10.987791605418435
NonResidential,Warehouse,98118.0,2,GREATER DUWAMISH,47.51018,-122.28192,1.0,1,37351,0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,Office,9569.0,Unknown,12311.108329416667,72.40000153,56,2,0.0,2.6773044898396293e-05,11.321466122196604
NonResidential,Warehouse,98118.0,2,GREATER DUWAMISH,47.51127,-122.281,1.0,1,30375,0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Unknown,31733.045428599267,Unknown,12311.108329416667,11.39999962,44,1,0.0,3.292181069958848e-05,11.230605714632555
NonResidential,Warehouse,98118.0,2,GREATER DUWAMISH,47.51104,-122.28245,1.0,1,30004,0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,Office,4950.0,Unknown,12311.108329416667,12.60000038,46,2,0.0,3.332888948140248e-05,11.21804640134127
NonResidential,Other,98115.0,4,NORTHEAST,47.68541,-122.27097,1.0,3,39971,0,"Office, Other, Retail Store, Swimming Pool",Other,Retail Store,3142.0,Office,644.0,283.1000061,97,4,0.0,7.50544144504766e-05,9.927125903601526
NonResidential,Worship Facility,98117.0,6,BALLARD,47.68164,-122.3753,1.0,2,33589,0,Worship Facility,Worship Facility,Unknown,31733.045428599267,Unknown,12311.108329416667,18.10000038,111,1,0.0,5.954330286701003e-05,8.991206479970666
NonResidential,Small- and Mid-Sized Office,98107.0,6,BALLARD,47.66587,-122.38476,1.0,3,43500,0,Office,Office,Unknown,31733.045428599267,Unknown,12311.108329416667,74.0,46,1,0.0,6.896551724137931e-05,7.719558196604915
NonResidential,Small- and Mid-Sized Office,98107.0,6,BALLARD,47.67528,-122.40836,1.0,2,28492,0,Office,Office,Unknown,31733.045428599267,Unknown,12311.108329416667,70.19999695,47,1,0.0,7.019514249613927e-05,9.573217921000708
NonResidential,Small- and Mid-Sized Office,98107.0,6,BALLARD,47.6744,-122.40735,1.0,3,22325,0,"Medical Office, Office, Other, Other - Services, Parking, Retail Store",Office,Medical Office,1800.0,Other,1000.0,62.79999924,62,6,0.0,0.0001343784994400896,9.44957169449138
NonResidential,Restaurant,98107.0,6,BALLARD,47.67398,-122.40765,1.0,3,22719,0,"Parking, Restaurant",Restaurant,Parking,0.0,Unknown,12311.108329416667,59.79999924,48,2,0.0,0.00013204806549584047,9.425627721210411
NonResidential,Laboratory,98101.0,7,DOWNTOWN,47.61597,-122.33086,1.0,2,44588,22000,Laboratory,Laboratory,Unknown,31733.045428599267,Unknown,12311.108329416667,105.0999985,79,1,0.49340629765856286,4.485511796896026e-05,1.090343938684759
NonResidential,Retail Store,98144.0,3,DOWNTOWN,47.59692,-122.31543,1.0,2,147545,0,Retail Store,Retail Store,Unknown,31733.045428599267,Unknown,12311.108329416667,49.70000076,108,1,0.0,1.3555186553254938e-05,1.620787333024278
Nonresidential COS,Other,98115.0,4,NORTH,47.68339,-122.31947,1.0,2,21462,0,"Office, Other",Other,Office,200.0,Unknown,12311.108329416667,46.5,102,2,0.0,9.318796011555308e-05,8.635130244849368
NonResidential,Other,98013.0,6,NORTHWEST,47.67713,-122.35398,1.0,2,28072,0,Social/Meeting Hall,Social/Meeting Hall,Unknown,31733.045428599267,Unknown,12311.108329416667,66.59999847,108,1,0.0,7.124536905101169e-05,8.055603030242496
NonResidential,Restaurant,98121.0,7,DOWNTOWN,47.61468,-122.34925,1.0,2,31020,0,Restaurant,Restaurant,Unknown,31733.045428599267,Unknown,12311.108329416667,168.6999969,70,1,0.0,6.447453255963895e-05,1.5943574212423053
NonResidential,Small- and Mid-Sized Office,98121.0,7,DOWNTOWN,47.61402,-122.35016,1.0,2,21600,0,"Office, Other - Lodging/Residential",Office,Other - Lodging/Residential,7200.0,Unknown,12311.108329416667,75.80000305,108,2,0.0,9.259259259259259e-05,1.6090499859144698
NonResidential,Small- and Mid-Sized Office,98121.0,7,DOWNTOWN,47.6158,-122.35126,1.0,5,61825,13320,"Bank Branch, Office",Office,Bank Branch,3547.0,Unknown,12311.108329416667,112.5,51,2,0.21544682571775173,8.087343307723413e-05,1.789536291209336
NonResidential,Small- and Mid-Sized Office,98121.0,7,DOWNTOWN,47.61683,-122.35176,1.0,3,64630,0,Office,Office,Unknown,31733.045428599267,Unknown,12311.108329416667,21.79999924,83,1,0.0,4.6418072102738665e-05,1.8892076447135635
NonResidential,Worship Facility,98121.0,7,DOWNTOWN,47.61636,-122.35094,1.0,2,20920,0,Worship Facility,Worship Facility,Unknown,31733.045428599267,Unknown,12311.108329416667,57.79999924,77,1,0.0,9.560229445506692e-05,1.808564165931141
NonResidential,Worship Facility,98116.0,1,SOUTHWEST,47.57384,-122.41182,1.0,2,22128,0,Worship Facility,Worship Facility,Unknown,31733.045428599267,Unknown,12311.108329416667,32.90000153,99,1,0.0,9.038322487346348e-05,6.97779218971438
NonResidential,Retail Store,98133.0,5,NORTHWEST,47.72736,-122.34579,1.0,1,48139,0,Retail Store,Retail Store,Unknown,31733.045428599267,Unknown,12311.108329416667,24.0,57,1,0.0,2.0773177672988636e-05,13.511324309543253
NonResidential,Worship Facility,98116.0,1,SOUTHWEST,47.56633,-122.38725,1.0,2,21364,0,"K-12 School, Worship Facility",Worship Facility,K-12 School,6000.0,Unknown,12311.108329416667,52.0,76,2,0.0,9.361542782250516e-05,6.063207051770531
NonResidential,University,98121.0,7,DOWNTOWN,47.61741,-122.33491,1.0,2,28923,0,College/University,College/University,Unknown,31733.045428599267,Unknown,12311.108329416667,17.70000076,33,1,0.0,6.914912007744702e-05,1.2641680146246241
NonResidential,University,98121.0,7,DOWNTOWN,47.61789,-122.33573,1.0,3,21600,0,College/University,College/University,Unknown,31733.045428599267,Unknown,12311.108329416667,16.60000038,97,1,0.0,0.0001388888888888889,1.3280448326679377
NonResidential,Retail Store,98105.0,4,NORTHEAST,47.6646,-122.29932,1.0,1,25735,0,Retail Store,Retail Store,Unknown,31733.045428599267,Unknown,12311.108329416667,48.5,29,1,0.0,3.8857586943850786e-05,6.942758011036394
NonResidential,Retail Store,98105.0,4,NORTHEAST,47.66246,-122.29898,1.0,2,25862,0,"Other, Retail Store",Retail Store,Other,300.0,Unknown,12311.108329416667,184.3000031,69,2,0.0,7.733353955610548e-05,6.730087149857371
NonResidential,Retail Store,98105.0,4,NORTHEAST,47.66246,-122.29898,1.0,2,49965,0,"Other, Retail Store",Retail Store,Other,2500.0,Unknown,12311.108329416667,68.5,22,2,0.0,4.002801961372961e-05,6.730087149857371
NonResidential,Small- and Mid-Sized Office,98104.0,7,DOWNTOWN,47.6026,-122.33232,1.0,2,20028,0,Office,Office,Unknown,31733.045428599267,Unknown,12311.108329416667,27.5,96,1,0.0,9.986019572598362e-05,0.4006414002665969
NonResidential,Small- and Mid-Sized Office,98104.0,7,DOWNTOWN,47.60247,-122.33372,1.0,7,23622,0,"Office, Restaurant",Office,Restaurant,2285.0,Unknown,12311.108329416667,20.20000076,125,2,0.0,0.0002963339260011853,0.43217470252271506
NonResidential,Small- and Mid-Sized Office,98104.0,7,DOWNTOWN,47.60237,-122.33365,1.0,3,23563,0,"Office, Restaurant",Office,Restaurant,3380.0,Unknown,12311.108329416667,37.5,123,2,0.0,0.00012731825319356617,0.44144664109724147
NonResidential,Mixed Use Property,98104.0,7,DOWNTOWN,47.60284,-122.33407,1.0,3,28600,0,"Office, Restaurant, Retail Store",Office,Retail Store,11000.0,Restaurant,3000.0,44.90000153,122,3,0.0,0.0001048951048951049,0.4017489335743057
NonResidential,Mixed Use Property,98104.0,7,DOWNTOWN,47.60427,-122.33385,1.0,2,38539,12379,"Office, Parking, Retail Store",Retail Store,Parking,12379.0,Office,10611.0,86.0,47,3,0.3212070889229093,5.1895482498248526e-05,0.25153389094392753
NonResidential,Small- and Mid-Sized Office,98104.0,7,DOWNTOWN,47.60427,-122.33385,1.0,5,26840,0,Office,Office,Unknown,31733.045428599267,Unknown,12311.108329416667,68.80000305,119,1,0.0,0.00018628912071535022,0.25153389094392753
NonResidential,Retail Store,98104.0,7,DOWNTOWN,47.60427,-122.33385,1.0,2,46800,0,"Office, Retail Store",Retail Store,Office,10781.0,Unknown,12311.108329416667,26.60000038,119,2,0.0,4.2735042735042735e-05,0.25153389094392753
NonResidential,Small- and Mid-Sized Office,98104.0,7,DOWNTOWN,47.60431,-122.33335,1.0,3,63990,26640,"Office, Parking",Office,Parking,26640.0,Unknown,12311.108329416667,53.0,46,2,0.41631504922644164,4.688232536333802e-05,0.23010635723167455
NonResidential,Small- and Mid-Sized Office,98121.0,7,DOWNTOWN,47.61285,-122.34817,1.0,3,28800,0,"Non-Refrigerated Warehouse, Office, Other",Office,Other,7200.0,Non-Refrigerated Warehouse,6200.0,40.70000076,117,3,0.0,0.00010416666666666667,1.4135298082049828
NonResidential,Small- and Mid-Sized Office,98121.0,7,DOWNTOWN,47.6172,-122.34979,1.0,3,33552,4968,"Office, Parking",Office,Parking,4968.0,Unknown,12311.108329416667,68.40000153,71,2,0.148068669527897,8.94134477825465e-05,1.8040440689707542
NonResidential,Retail Store,98121.0,7,DOWNTOWN,47.61652,-122.34854,1.0,2,26270,0,Retail Store,Retail Store,Unknown,31733.045428599267,Unknown,12311.108329416667,63.5,94,1,0.0,7.613247049866768e-05,1.6839260554809063
NonResidential,Small- and Mid-Sized Office,98121.0,7,DOWNTOWN,47.61595,-122.34756,1.0,3,57620,7820,"Office, Parking",Office,Parking,7820.0,Unknown,12311.108329416667,47.90000153,99,2,0.13571676501214855,5.2065255119750084e-05,1.5869786154742627
NonResidential,Mixed Use Property,98121.0,7,DOWNTOWN,47.61543,-122.34651,1.0,2,28696,6080,"Bank Branch, Other, Parking",Other,Bank Branch,7760.0,Parking,6080.0,21.79999924,71,3,0.21187621968218567,6.969612489545581e-05,1.4900455167351678
NonResidential,Hotel,98121.0,7,DOWNTOWN,47.61471,-122.34525,1.0,5,57800,0,Hotel,Hotel,Unknown,31733.045428599267,Unknown,12311.108329416667,42.70000076,35,1,0.0,8.650519031141868e-05,1.366448206194224
NonResidential,Other,98101.0,7,DOWNTOWN,47.61319,-122.33695,1.0,2,31890,0,Financial Office,Financial Office,Unknown,31733.045428599267,Unknown,12311.108329416667,57.40000153,70,1,0.0,6.271558482282847e-05,0.85808652783268
NonResidential,Small- and Mid-Sized Office,98101.0,7,DOWNTOWN,47.61267,-122.33852,1.0,2,44098,13660,"Office, Parking",Office,Parking,13155.0,Unknown,12311.108329416667,58.79999924,100,2,0.3097646151752914,4.5353530772370626e-05,0.8655692388032086
NonResidential,Restaurant,98101.0,7,DOWNTOWN,47.61332,-122.33904,1.0,3,22381,0,Restaurant,Restaurant,Unknown,31733.045428599267,Unknown,12311.108329416667,162.0,102,1,0.0,0.0001340422679951745,0.947348366695375
NonResidential,Laboratory,98121.0,7,DOWNTOWN,47.61763,-122.35507,0.0,4,49249,0,"Laboratory, Office",Laboratory,Office,7165.0,Unknown,12311.108329416667,693.0999756,99,2,0.0,8.121992324717253e-05,2.1401376872554887
NonResidential,Retail Store,98121.0,7,DOWNTOWN,47.61812,-122.35509,1.0,1,24825,1263,"Non-Refrigerated Warehouse, Retail Store",Retail Store,Non-Refrigerated Warehouse,10439.0,Unknown,12311.108329416667,19.89999962,100,2,0.050876132930513594,4.028197381671702e-05,2.174118904861033
NonResidential,Medical Office,98121.0,7,DOWNTOWN,47.6146,-122.34217,1.0,4,26670,0,Medical Office,Medical Office,Unknown,31733.045428599267,Unknown,12311.108329416667,61.5,73,1,0.0,0.00014998125234345707,1.200950638846874
Nonresidential COS,Other,98121.0,7,DOWNTOWN,47.61607,-122.34449,1.0,2,37740,0,Fire Station,Fire Station,Unknown,31733.045428599267,Unknown,12311.108329416667,86.19999695,103,1,0.0,5.299417064122947e-05,1.437757881565102
NonResidential,Small- and Mid-Sized Office,98121.0,7,DOWNTOWN,47.61768,-122.34139,1.0,1,23752,0,"Office, Parking, Retail Store",Office,Retail Store,9435.0,Parking,0.0,50.5,60,3,0.0,4.21017177500842e-05,1.4541199830875653
NonResidential,Hotel,98121.0,7,DOWNTOWN,47.61822,-122.34132,1.0,4,44416,0,Hotel,Hotel,Unknown,31733.045428599267,Unknown,12311.108329416667,52.0,58,1,0.0,9.005763688760806e-05,1.5046867448123955
NonResidential,Mixed Use Property,98121.0,7,DOWNTOWN,47.61634,-122.35385,1.0,2,33792,22867,"Other - Entertainment/Public Assembly, Parking, Social/Meeting Hall, Swimming Pool",Social/Meeting Hall,Parking,8540.0,Other - Entertainment/Public Assembly,1600.0,248.1000061,19,4,0.6766986268939394,5.918560606060606e-05,1.9823306302299002
NonResidential,Worship Facility,98103.0,6,Northwest,47.66476,-122.35248,1.0,2,45991,0,Worship Facility,Worship Facility,Unknown,31733.045428599267,Unknown,12311.108329416667,28.20000076,97,1,0.0,4.348676915048597e-05,6.6882317800787385
NonResidential,Residence Hall,98105.0,4,NORTHEAST,47.66282,-122.305,1.0,3,21499,0,Residence Hall/Dormitory,Residence Hall/Dormitory,Unknown,31733.045428599267,Unknown,12311.108329416667,28.10000038,104,1,0.0,0.00013954137401739615,6.615217894162209
NonResidential,Small- and Mid-Sized Office,98105.0,4,NORTHEAST,47.66461,-122.30142,1.0,2,20384,0,Office,Office,Unknown,31733.045428599267,Unknown,12311.108329416667,71.19999695,36,1,0.0,9.811616954474098e-05,6.889712842572967
NonResidential,Retail Store,98105.0,4,NORTHEAST,47.66246,-122.29898,1.0,2,39265,0,"Non-Refrigerated Warehouse, Office, Other, Retail Store",Retail Store,Office,4388.0,Other,2679.0,135.6000061,69,4,0.0,5.093594804533299e-05,6.730087149857371
NonResidential,Retail Store,98105.0,4,NORTHEAST,47.66246,-122.29898,1.0,2,54284,0,"Other, Retail Store",Retail Store,Other,1900.0,Unknown,12311.108329416667,126.0,69,2,0.0,3.684326873480215e-05,6.730087149857371
NonResidential,Retail Store,98105.0,4,NORTHEAST,47.66246,-122.29898,1.0,1,23409,0,"Other, Retail Store",Retail Store,Other,1500.0,Unknown,12311.108329416667,112.0,69,2,0.0,4.2718612499466016e-05,6.730087149857371
NonResidential,Retail Store,98105.0,4,NORTHEAST,47.66246,-122.29898,1.0,1,63153,0,"Non-Refrigerated Warehouse, Other, Retail Store",Retail Store,Non-Refrigerated Warehouse,2757.0,Other,1000.0,74.0,28,3,0.0,1.5834560511772997e-05,6.730087149857371
NonResidential,Hotel,98105.0,4,NORTHEAST,47.66355,-122.30123,2.0,2,24100,0,Hotel,Hotel,Unknown,31733.045428599267,Unknown,12311.108329416667,53.09999847,64,1,0.0,8.298755186721991e-05,6.783563746836969
NonResidential,Restaurant,98101.0,7,DOWNTOWN,47.61521,-122.33747,1.0,3,33600,0,"Office, Restaurant",Restaurant,Office,14400.0,Unknown,12311.108329416667,140.3000031,102,2,0.0,8.928571428571429e-05,1.0797159241179055
NonResidential,Other,98121.0,7,DOWNTOWN,47.61362,-122.33959,1.0,4,32356,0,"Bank Branch, Financial Office",Financial Office,Bank Branch,6480.0,Unknown,12311.108329416667,62.20000076,98,2,0.0,0.00012362467548522686,0.9979987080984175
